"Flug";"Number";"Time_ms";"GPS_lat";"GPS_lon";"GPS_height";"GPS_fix";"Photo";"crc"
204;43;1479;0,0;0,0;0,0;0;4352;16422
204;44;1503;0,0;0,0;0,0;0;36352;52811
204;45;1523;0,0;0,0;0,0;0;31816;5630
204;46;1542;0,0;0,0;0,0;0;34816;13227
204;47;1568;0,0;0,0;0,0;0;54816;58182
204;48;1587;0,0;0,0;0,0;0;22280;4055
204;49;1607;0,0;0,0;0,0;0;25280;2903
204;50;1627;0,0;0,0;0,0;0;40280;65062
204;51;1647;0,0;0,0;0,0;0;48280;63443
204;52;1674;0,0;0,0;0,0;0;6744;6346
204;53;1694;0,0;0,0;0,0;0;49280;30517
204;54;1714;0,0;0,0;0,0;0;42744;11320
204;55;1740;0,0;0,0;0,0;0;65280;30472
204;56;1761;0,0;0,0;0,0;0;54744;5863
204;57;1788;0,0;0,0;0,0;0;54744;44851
204;58;1808;0,0;0,0;0,0;0;43744;19622
204;59;1828;0,0;0,0;0,0;0;60744;15054
204;60;1854;0,0;0,0;0,0;0;58744;23348
204;61;1874;0,0;0,0;0,0;0;7744;55893
204;62;1901;0,0;0,0;0,0;0;46744;41988
204;63;1921;0,0;0,0;0,0;0;30744;39061
204;64;1941;0,0;0,0;0,0;0;49280;34143
204;65;1961;0,0;0,0;0,0;0;6744;5242
204;66;1981;0,0;0,0;0,0;0;48280;49139
204;67;2008;0,0;0,0;0,0;0;1280;27378
204;68;2028;0,0;0,0;0,0;0;16280;12154
204;69;2048;0,0;0,0;0,0;0;34816;14425
204;70;2068;0,0;0,0;0,0;0;12280;16717
204;71;2095;0,0;0,0;0,0;0;280;2129
204;72;2122;0,0;0,0;0,0;0;57816;47712
204;73;2142;0,0;0,0;0,0;0;2816;40994
