"Flug";"Number";"Team ID";"Time_ms";"Gyro x";"Gyro y";"Gyro z";"Accel x";"Accel y";"Accel z";"Mag x";"Mag y";"Mag z";"Bme_press";"Bme_temp";"Bme_humidity";"Bme_height";"Lat";"Lon";"Height";"Fix";"Photo";"Status";"crc"
170;5661;217;821140;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;57236

170;5662;217;821278;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1274;0;2115

170;5663;217;821416;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;2884

170;5664;217;821606;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;2348

170;5665;217;821750;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1266;0;25138

170;5666;217;821890;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;55947

170;5667;217;822028;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1275;0;49731

170;5668;217;822166;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;56929

170;5669;217;822306;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1282;0;8363

170;5670;217;822444;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;19955

170;5671;217;822582;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;7841

170;5672;217;822720;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1274;0;54077

170;5673;217;822910;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;45522

170;5674;217;823056;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1284;0;23311

170;5675;217;823194;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1273;0;3779

170;5676;217;823332;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;16348

170;5677;217;823472;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1270;0;1397

170;5678;217;823610;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;38587

